,City,State ,Region,CRI,Year,Spending Type,Dollar Amount,Category,Total Spending
1677,Albuquerque,New Mexico,Southwest,-0.24,2017,Employment,12309000,Health and Support,267743000
1678,Albuquerque,New Mexico,Southwest,-0.24,2017,Civic and Community Engagement,1865000,Health and Support,267743000
1679,Albuquerque,New Mexico,Southwest,-0.24,2017,Arts and Culture,24720000,Health and Support,267743000
1680,Albuquerque,New Mexico,Southwest,-0.25,2018,Police,171419000,Carceral,275050000
1681,Albuquerque,New Mexico,Southwest,-0.25,2018,Courts,0,Carceral,275050000
1682,Albuquerque,New Mexico,Southwest,-0.25,2018,Public Defenders,0,Carceral,275050000
1683,Albuquerque,New Mexico,Southwest,-0.25,2018,Prosecutors,0,Carceral,275050000
1684,Albuquerque,New Mexico,Southwest,-0.25,2018,Community Supervision ,0,Carceral,275050000
1685,Albuquerque,New Mexico,Southwest,-0.25,2018,Sheriff,0,Carceral,275050000
1686,Albuquerque,New Mexico,Southwest,-0.25,2018,Corrections,0,Carceral,275050000
1687,Albuquerque,New Mexico,Southwest,-0.25,2018,HHS,22745000,Health and Support,275050000
1688,Albuquerque,New Mexico,Southwest,-0.25,2018,Public Health,0,Health and Support,275050000
1689,Albuquerque,New Mexico,Southwest,-0.25,2018,Parks & Rec,39283000,Health and Support,275050000
1690,Albuquerque,New Mexico,Southwest,-0.25,2018,Housing,2501000,Health and Support,275050000
1691,Albuquerque,New Mexico,Southwest,-0.25,2018,Employment,10898000,Health and Support,275050000
1692,Albuquerque,New Mexico,Southwest,-0.25,2018,Civic and Community Engagement,2699000,Health and Support,275050000
1693,Albuquerque,New Mexico,Southwest,-0.25,2018,Arts and Culture,25505000,Health and Support,275050000
1694,Albuquerque,New Mexico,Southwest,-0.26,2019,Police,189943000,Carceral,301482000
1695,Albuquerque,New Mexico,Southwest,-0.26,2019,Courts,0,Carceral,301482000
1696,Albuquerque,New Mexico,Southwest,-0.26,2019,Public Defenders,0,Carceral,301482000
1697,Albuquerque,New Mexico,Southwest,-0.26,2019,Prosecutors,0,Carceral,301482000
1698,Albuquerque,New Mexico,Southwest,-0.26,2019,Community Supervision ,0,Carceral,301482000
1699,Albuquerque,New Mexico,Southwest,-0.26,2019,Sheriff,0,Carceral,301482000
1700,Albuquerque,New Mexico,Southwest,-0.26,2019,Corrections,0,Carceral,301482000
1701,Albuquerque,New Mexico,Southwest,-0.26,2019,HHS,26128000,Health and Support,301482000
1702,Albuquerque,New Mexico,Southwest,-0.26,2019,Public Health,0,Health and Support,301482000
1703,Albuquerque,New Mexico,Southwest,-0.26,2019,Parks & Rec,42733000,Health and Support,301482000
1704,Albuquerque,New Mexico,Southwest,-0.26,2019,Housing,2697000,Health and Support,301482000
1705,Albuquerque,New Mexico,Southwest,-0.26,2019,Employment,11450000,Health and Support,301482000
1706,Albuquerque,New Mexico,Southwest,-0.26,2019,Civic and Community Engagement,1850000,Health and Support,301482000
1707,Albuquerque,New Mexico,Southwest,-0.26,2019,Arts and Culture,26681000,Health and Support,301482000
1708,Albuquerque,New Mexico,Southwest,-0.23,2020,Police,206375000,Carceral,334867000
1709,Albuquerque,New Mexico,Southwest,-0.23,2020,Courts,0,Carceral,334867000
1710,Albuquerque,New Mexico,Southwest,-0.23,2020,Public Defenders,0,Carceral,334867000
1711,Albuquerque,New Mexico,Southwest,-0.23,2020,Prosecutors,0,Carceral,334867000
1712,Albuquerque,New Mexico,Southwest,-0.23,2020,Community Supervision ,0,Carceral,334867000
1713,Albuquerque,New Mexico,Southwest,-0.23,2020,Sheriff,0,Carceral,334867000
1714,Albuquerque,New Mexico,Southwest,-0.23,2020,Corrections,0,Carceral,334867000
1715,Albuquerque,New Mexico,Southwest,-0.23,2020,HHS,30280000,Health and Support,334867000
1716,Albuquerque,New Mexico,Southwest,-0.23,2020,Public Health,0,Health and Support,334867000
1717,Albuquerque,New Mexico,Southwest,-0.23,2020,Parks & Rec,49251000,Health and Support,334867000
1718,Albuquerque,New Mexico,Southwest,-0.23,2020,Housing,4590000,Health and Support,334867000
1719,Albuquerque,New Mexico,Southwest,-0.23,2020,Employment,13927000,Health and Support,334867000
1720,Albuquerque,New Mexico,Southwest,-0.23,2020,Civic and Community Engagement,30444000,Health and Support,334867000
1721,Albuquerque,New Mexico,Southwest,-0.23,2020,Arts and Culture,0,Health and Support,334867000
1722,Nassau-Suffolk,New York,Northeast,0.09,2017,Police,986114888,Carceral,3144924583
1723,Nassau-Suffolk,New York,Northeast,0.09,2017,Courts,77079099,Carceral,3144924583
1724,Nassau-Suffolk,New York,Northeast,0.09,2017,Public Defenders,12512247,Carceral,3144924583
1725,Nassau-Suffolk,New York,Northeast,0.09,2017,Prosecutors,0,Carceral,3144924583
1726,Nassau-Suffolk,New York,Northeast,0.09,2017,Community Supervision ,52715805,Carceral,3144924583
1727,Nassau-Suffolk,New York,Northeast,0.09,2017,Sheriff,307050530,Carceral,3144924583
1728,Nassau-Suffolk,New York,Northeast,0.09,2017,Corrections,0,Carceral,3144924583
1729,Nassau-Suffolk,New York,Northeast,0.09,2017,HHS,1291081783,Health and Support,3144924583
1730,Nassau-Suffolk,New York,Northeast,0.09,2017,Public Health,162821181,Health and Support,3144924583
1731,Nassau-Suffolk,New York,Northeast,0.09,2017,Parks & Rec,45433189,Health and Support,3144924583
1732,Nassau-Suffolk,New York,Northeast,0.09,2017,Housing,839590,Health and Support,3144924583
1733,Nassau-Suffolk,New York,Northeast,0.09,2017,Employment,167524381,Health and Support,3144924583
1734,Nassau-Suffolk,New York,Northeast,0.09,2017,Civic and Community Engagement,39147795,Health and Support,3144924583
1735,Nassau-Suffolk,New York,Northeast,0.09,2017,Arts and Culture,2604095,Health and Support,3144924583
1736,Nassau-Suffolk,New York,Northeast,0.1,2018,Police,1005364754,Carceral,3315405692
1737,Nassau-Suffolk,New York,Northeast,0.1,2018,Courts,84234517,Carceral,3315405692
1738,Nassau-Suffolk,New York,Northeast,0.1,2018,Public Defenders,12638694,Carceral,3315405692
1739,Nassau-Suffolk,New York,Northeast,0.1,2018,Prosecutors,0,Carceral,3315405692
1740,Nassau-Suffolk,New York,Northeast,0.1,2018,Community Supervision ,58268180,Carceral,3315405692
1741,Nassau-Suffolk,New York,Northeast,0.1,2018,Sheriff,326225493,Carceral,3315405692
1742,Nassau-Suffolk,New York,Northeast,0.1,2018,Corrections,0,Carceral,3315405692
1743,Nassau-Suffolk,New York,Northeast,0.1,2018,HHS,1404302325,Health and Support,3315405692
1744,Nassau-Suffolk,New York,Northeast,0.1,2018,Public Health,163009518,Health and Support,3315405692
1745,Nassau-Suffolk,New York,Northeast,0.1,2018,Parks & Rec,46390501,Health and Support,3315405692
1746,Nassau-Suffolk,New York,Northeast,0.1,2018,Housing,806949,Health and Support,3315405692
1747,Nassau-Suffolk,New York,Northeast,0.1,2018,Employment,173848163,Health and Support,3315405692
1748,Nassau-Suffolk,New York,Northeast,0.1,2018,Civic and Community Engagement,37548898,Health and Support,3315405692
1749,Nassau-Suffolk,New York,Northeast,0.1,2018,Arts and Culture,2767700,Health and Support,3315405692
1750,Nassau-Suffolk,New York,Northeast,0.1,2019,Police,1033220059,Carceral,3403222879
1751,Nassau-Suffolk,New York,Northeast,0.1,2019,Courts,84975884,Carceral,3403222879
1752,Nassau-Suffolk,New York,Northeast,0.1,2019,Public Defenders,12199825,Carceral,3403222879
1753,Nassau-Suffolk,New York,Northeast,0.1,2019,Prosecutors,0,Carceral,3403222879
1754,Nassau-Suffolk,New York,Northeast,0.1,2019,Community Supervision ,62936879,Carceral,3403222879
1755,Nassau-Suffolk,New York,Northeast,0.1,2019,Sheriff,334315531,Carceral,3403222879
1756,Nassau-Suffolk,New York,Northeast,0.1,2019,Corrections,0,Carceral,3403222879
1757,Nassau-Suffolk,New York,Northeast,0.1,2019,HHS,1422761815,Health and Support,3403222879
1758,Nassau-Suffolk,New York,Northeast,0.1,2019,Public Health,162929359,Health and Support,3403222879
1759,Nassau-Suffolk,New York,Northeast,0.1,2019,Parks & Rec,45805616,Health and Support,3403222879
1760,Nassau-Suffolk,New York,Northeast,0.1,2019,Housing,875562,Health and Support,3403222879
1761,Nassau-Suffolk,New York,Northeast,0.1,2019,Employment,201419311,Health and Support,3403222879
1762,Nassau-Suffolk,New York,Northeast,0.1,2019,Civic and Community Engagement,38842202,Health and Support,3403222879
1763,Nassau-Suffolk,New York,Northeast,0.1,2019,Arts and Culture,2940836,Health and Support,3403222879
1764,Nassau-Suffolk,New York,Northeast,0.1,2020,Police,1035982038,Carceral,3421583434
1765,Nassau-Suffolk,New York,Northeast,0.1,2020,Courts,92625002,Carceral,3421583434
1766,Nassau-Suffolk,New York,Northeast,0.1,2020,Public Defenders,11843546,Carceral,3421583434
1767,Nassau-Suffolk,New York,Northeast,0.1,2020,Prosecutors,0,Carceral,3421583434
1768,Nassau-Suffolk,New York,Northeast,0.1,2020,Community Supervision ,63002180,Carceral,3421583434
1769,Nassau-Suffolk,New York,Northeast,0.1,2020,Sheriff,331764676,Carceral,3421583434
1770,Nassau-Suffolk,New York,Northeast,0.1,2020,Corrections,0,Carceral,3421583434
1771,Nassau-Suffolk,New York,Northeast,0.1,2020,HHS,1404794885,Health and Support,3421583434
1772,Nassau-Suffolk,New York,Northeast,0.1,2020,Public Health,164755275,Health and Support,3421583434
1773,Nassau-Suffolk,New York,Northeast,0.1,2020,Parks & Rec,39514348,Health and Support,3421583434
1774,Nassau-Suffolk,New York,Northeast,0.1,2020,Housing,1427965,Health and Support,3421583434
1775,Nassau-Suffolk,New York,Northeast,0.1,2020,Employment,198793018,Health and Support,3421583434
1776,Nassau-Suffolk,New York,Northeast,0.1,2020,Civic and Community Engagement,77080501,Health and Support,3421583434
1777,Nassau-Suffolk,New York,Northeast,0.1,2020,Arts and Culture,0,Health and Support,3421583434
1778,New York,New York,Northeast,0.23,2017,Police,4878694591,Carceral,17502866316
1779,New York,New York,Northeast,0.23,2017,Courts,0,Carceral,17502866316
1780,New York,New York,Northeast,0.23,2017,Public Defenders,0,Carceral,17502866316
1781,New York,New York,Northeast,0.23,2017,Prosecutors,355500235,Carceral,17502866316
1782,New York,New York,Northeast,0.23,2017,Community Supervision ,79372430,Carceral,17502866316
1783,New York,New York,Northeast,0.23,2017,Sheriff,0,Carceral,17502866316
1784,New York,New York,Northeast,0.23,2017,Corrections,1384683732,Carceral,17502866316
1785,New York,New York,Northeast,0.23,2017,HHS,8687025702,Health and Support,17502866316
1786,New York,New York,Northeast,0.23,2017,Public Health,0,Health and Support,17502866316
1787,New York,New York,Northeast,0.23,2017,Parks & Rec,396311622,Health and Support,17502866316
1788,New York,New York,Northeast,0.23,2017,Housing,749232630,Health and Support,17502866316
1789,New York,New York,Northeast,0.23,2017,Employment,144488270,Health and Support,17502866316
1790,New York,New York,Northeast,0.23,2017,Civic and Community Engagement,646458199,Health and Support,17502866316
1791,New York,New York,Northeast,0.23,2017,Arts and Culture,181098905,Health and Support,17502866316
1792,New York,New York,Northeast,0.24,2018,Police,5204786572,Carceral,18606556828
1793,New York,New York,Northeast,0.24,2018,Courts,0,Carceral,18606556828
1794,New York,New York,Northeast,0.24,2018,Public Defenders,0,Carceral,18606556828
1795,New York,New York,Northeast,0.24,2018,Prosecutors,361517609,Carceral,18606556828
1796,New York,New York,Northeast,0.24,2018,Community Supervision ,81933158,Carceral,18606556828
1797,New York,New York,Northeast,0.24,2018,Sheriff,0,Carceral,18606556828
1798,New York,New York,Northeast,0.24,2018,Corrections,1437016475,Carceral,18606556828
1799,New York,New York,Northeast,0.24,2018,HHS,9074371920,Health and Support,18606556828
1800,New York,New York,Northeast,0.24,2018,Public Health,0,Health and Support,18606556828
1801,New York,New York,Northeast,0.24,2018,Parks & Rec,417085485,Health and Support,18606556828
1802,New York,New York,Northeast,0.24,2018,Housing,888633160,Health and Support,18606556828
1803,New York,New York,Northeast,0.24,2018,Employment,147791788,Health and Support,18606556828
1804,New York,New York,Northeast,0.24,2018,Civic and Community Engagement,805333237,Health and Support,18606556828
1805,New York,New York,Northeast,0.24,2018,Arts and Culture,188087424,Health and Support,18606556828
1806,New York,New York,Northeast,0.27,2019,Police,5222779494,Carceral,19379830651
1807,New York,New York,Northeast,0.27,2019,Courts,0,Carceral,19379830651
1808,New York,New York,Northeast,0.27,2019,Public Defenders,0,Carceral,19379830651
1809,New York,New York,Northeast,0.27,2019,Prosecutors,383107720,Carceral,19379830651
1810,New York,New York,Northeast,0.27,2019,Community Supervision ,98274103,Carceral,19379830651
1811,New York,New York,Northeast,0.27,2019,Sheriff,0,Carceral,19379830651
1812,New York,New York,Northeast,0.27,2019,Corrections,1396289292,Carceral,19379830651
1813,New York,New York,Northeast,0.27,2019,HHS,9466948721,Health and Support,19379830651
1814,New York,New York,Northeast,0.27,2019,Public Health,0,Health and Support,19379830651
1815,New York,New York,Northeast,0.27,2019,Parks & Rec,419651912,Health and Support,19379830651
1816,New York,New York,Northeast,0.27,2019,Housing,1179107306,Health and Support,19379830651
1817,New York,New York,Northeast,0.27,2019,Employment,214196007,Health and Support,19379830651
1818,New York,New York,Northeast,0.27,2019,Civic and Community Engagement,801034754,Health and Support,19379830651
1819,New York,New York,Northeast,0.27,2019,Arts and Culture,198441342,Health and Support,19379830651
1820,New York,New York,Northeast,0.29,2020,Police,5274843732,Carceral,20234663544
1821,New York,New York,Northeast,0.29,2020,Courts,0,Carceral,20234663544
1822,New York,New York,Northeast,0.29,2020,Public Defenders,0,Carceral,20234663544
1823,New York,New York,Northeast,0.29,2020,Prosecutors,409756373,Carceral,20234663544
1824,New York,New York,Northeast,0.29,2020,Community Supervision,100439233,Carceral,20234663544
1825,New York,New York,Northeast,0.29,2020,Sheriff,0,Carceral,20234663544
1826,New York,New York,Northeast,0.29,2020,Corrections,1352425657,Carceral,20234663544
1827,New York,New York,Northeast,0.29,2020,HHS,9926458204,Health and Support,20234663544
1828,New York,New York,Northeast,0.29,2020,Public Health,0,Health and Support,20234663544
1829,New York,New York,Northeast,0.29,2020,Parks & Rec,462638631,Health and Support,20234663544
1830,New York,New York,Northeast,0.29,2020,Housing,1284423855,Health and Support,20234663544
1831,New York,New York,Northeast,0.29,2020,Employment,185977736,Health and Support,20234663544
1832,New York,New York,Northeast,0.29,2020,Civic and Community Engagement,1026124379,Health and Support,20234663544
1833,New York,New York,Northeast,0.29,2020,Arts and Culture,211575744,Health and Support,20234663544
1834,Charlotte,North Carolina,Southeast,-0.8,2017,Police,246684617,Carceral,274284645
1835,Charlotte,North Carolina,Southeast,-0.8,2017,Courts,0,Carceral,274284645
1836,Charlotte,North Carolina,Southeast,-0.8,2017,Public Defenders,0,Carceral,274284645
1837,Charlotte,North Carolina,Southeast,-0.8,2017,Prosecutors,0,Carceral,274284645
1838,Charlotte,North Carolina,Southeast,-0.8,2017,Community Supervision ,0,Carceral,274284645
1839,Charlotte,North Carolina,Southeast,-0.8,2017,Sheriff,0,Carceral,274284645
1840,Charlotte,North Carolina,Southeast,-0.8,2017,Corrections,0,Carceral,274284645
1841,Charlotte,North Carolina,Southeast,-0.8,2017,HHS,0,Health and Support,274284645
1842,Charlotte,North Carolina,Southeast,-0.8,2017,Public Health,0,Health and Support,274284645
1843,Charlotte,North Carolina,Southeast,-0.8,2017,Parks & Rec,0,Health and Support,274284645
1844,Charlotte,North Carolina,Southeast,-0.8,2017,Housing,0,Health and Support,274284645
1845,Charlotte,North Carolina,Southeast,-0.8,2017,Employment,22893528,Health and Support,274284645
1846,Charlotte,North Carolina,Southeast,-0.8,2017,Civic and Community Engagement,1765677,Health and Support,274284645
1847,Charlotte,North Carolina,Southeast,-0.8,2017,Arts and Culture,2940823,Health and Support,274284645
1848,Charlotte,North Carolina,Southeast,-0.74,2018,Police,261747379,Carceral,301186644
1849,Charlotte,North Carolina,Southeast,-0.74,2018,Courts,0,Carceral,301186644
1850,Charlotte,North Carolina,Southeast,-0.74,2018,Public Defenders,0,Carceral,301186644
1851,Charlotte,North Carolina,Southeast,-0.74,2018,Prosecutors,0,Carceral,301186644
1852,Charlotte,North Carolina,Southeast,-0.74,2018,Community Supervision ,0,Carceral,301186644
1853,Charlotte,North Carolina,Southeast,-0.74,2018,Sheriff,0,Carceral,301186644
1854,Charlotte,North Carolina,Southeast,-0.74,2018,Corrections,0,Carceral,301186644
1855,Charlotte,North Carolina,Southeast,-0.74,2018,HHS,0,Health and Support,301186644
1856,Charlotte,North Carolina,Southeast,-0.74,2018,Public Health,0,Health and Support,301186644
1857,Charlotte,North Carolina,Southeast,-0.74,2018,Parks & Rec,0,Health and Support,301186644
1858,Charlotte,North Carolina,Southeast,-0.74,2018,Housing,19238427,Health and Support,301186644
1859,Charlotte,North Carolina,Southeast,-0.74,2018,Employment,10912946,Health and Support,301186644
1860,Charlotte,North Carolina,Southeast,-0.74,2018,Civic and Community Engagement,6347069,Health and Support,301186644
1861,Charlotte,North Carolina,Southeast,-0.74,2018,Arts and Culture,2940823,Health and Support,301186644
1862,Charlotte,North Carolina,Southeast,-0.73,2019,Police,272771156,Carceral,316213779
1863,Charlotte,North Carolina,Southeast,-0.73,2019,Courts,0,Carceral,316213779
1864,Charlotte,North Carolina,Southeast,-0.73,2019,Public Defenders,0,Carceral,316213779
1865,Charlotte,North Carolina,Southeast,-0.73,2019,Prosecutors,0,Carceral,316213779
1866,Charlotte,North Carolina,Southeast,-0.73,2019,Community Supervision ,0,Carceral,316213779
1867,Charlotte,North Carolina,Southeast,-0.73,2019,Sheriff,0,Carceral,316213779
1868,Charlotte,North Carolina,Southeast,-0.73,2019,Corrections,0,Carceral,316213779
1869,Charlotte,North Carolina,Southeast,-0.73,2019,HHS,0,Health and Support,316213779
1870,Charlotte,North Carolina,Southeast,-0.73,2019,Public Health,0,Health and Support,316213779
1871,Charlotte,North Carolina,Southeast,-0.73,2019,Parks & Rec,0,Health and Support,316213779
1872,Charlotte,North Carolina,Southeast,-0.73,2019,Housing,19931100,Health and Support,316213779
1873,Charlotte,North Carolina,Southeast,-0.73,2019,Employment,13950923,Health and Support,316213779
1874,Charlotte,North Carolina,Southeast,-0.73,2019,Civic and Community Engagement,6369777,Health and Support,316213779
1875,Charlotte,North Carolina,Southeast,-0.73,2019,Arts and Culture,3190823,Health and Support,316213779
1876,Charlotte,North Carolina,Southeast,-0.74,2020,Police,285146260,Carceral,328512681
1877,Charlotte,North Carolina,Southeast,-0.74,2020,Courts,0,Carceral,328512681
1878,Charlotte,North Carolina,Southeast,-0.74,2020,Public Defenders,0,Carceral,328512681
1879,Charlotte,North Carolina,Southeast,-0.74,2020,Prosecutors,0,Carceral,328512681
1880,Charlotte,North Carolina,Southeast,-0.74,2020,Community Supervision ,0,Carceral,328512681
1881,Charlotte,North Carolina,Southeast,-0.74,2020,Sheriff,0,Carceral,328512681
1882,Charlotte,North Carolina,Southeast,-0.74,2020,Corrections,0,Carceral,328512681
